,airport,location,lat,lon
3739,Foula Airfield,California,60.1230984,-2.0540735
3740,Fort Bragg Airport,Fujian,39.4731697,-123.7952935
3741,Fuzhou Changle International Airport,Iowa,25.93509645,119.6666560683623
3742,Fort Dodge Regional Airport,Kansas,42.55024315,-94.1932797730044
3743,Topeka Regional Airport,Apulia,40.9842539,16.6210027
3744,"Foggia ""Gino Lisa"" Airport",New York,41.43160885,15.536306786557535
3745,Francis S. Gabreski Airport,Cameroon,40.84284135,-72.63215666600638
3746,Foumban Nkounja Airport,Costa Rica,5.6375227500000005,10.751242928227342
3747,La Fortuna Arenal Airport,Indonesia,10.46901555,-84.57979333327006
3748,Kornasoren Airport,Ceará,-0.93679735,134.86514761937673
3749,Pinto Martins – Fortaleza International Airport,Western Australia,-3.77608695,-38.53780453597332
3750,Tchien Airport,Liberia,6.04680205,-8.138741449938696
3751,Tho Xuan Airport,Vietnam,19.9043348,105.46291629552427
3752,Teresina–Senador Petrônio Portella Airport,Piauí,-5.0598683,-42.823522641955435
3753,Thangool Airport,Queensland,-24.4946875,150.57686173589832
3754,Taharoa Aerodrome,New Zealand,-38.1822319,174.708951
3755,Tichitt Airport,Mauritania,18.4336884,-9.4864932
3756,Thakhek Airport,Laos,17.3778899,104.8552895
3757,Tachilek Airport,Myanmar,20.4858222,99.93564155987558
3758,Thompson Falls Airport,Montana,47.5747734,-115.2842805
3759,Trollhättan–Vänersborg Airport,Vänersborg,58.3180556,12.345
3760,Thorshofn Airport,Iceland,66.21603795,-15.335015790733081
3761,Hot Springs County–Thermopolis Municipal Airport,Wyoming,43.1700264,-107.5685348
3762,Tianshui Maijishan Airport,Gansu,34.559349749999996,105.8636873336291
3763,Mehrabad International Airport,Iran,35.6978689,51.278400172346124
3764,Sukhothai Airport,Thailand,17.235404799999998,99.81971869027117
3765,Tamchakett Airport,Mauritania,18.0960415,-15.947778345835808
3766,Thule Air Base,Greenland,76.52994655,-68.7145635800423
3767,York Airport,Pennsylvania,39.91489515,-76.87215959950916
3768,Trincomalee Harbour Seaplane Base,Sri Lanka,7.5554942,80.7137847
3769,San Francisco International Airport,Maine,37.622451999999996,-122.38407160781362
3770,Şanlıurfa Airport,Santa Fe,37.09342925,38.847883721513895
3771,Subic Bay International Airport,California,14.793621349999999,120.26828600916858
3772,Skellefteå Airport,Turkey,64.6246447,21.0699419
3773,Safia Airport,Philippines,12.7503486,122.7312101
3774,Santa Fé do Sul Airport,Sweden,-20.2253938,-50.9667354
3775,Macagua Airport,Papua New Guinea,8.2793879,-62.66413706365631
3776,North Central State Airport,São Paulo,41.921986399999994,-71.49277322214357
3777,Sheghnan Airport,Venezuela,37.4993335,71.5066794
3778,Singaua Airport,Massachusetts,42.3788774,-72.032366
3779,Surgut International Airport,Rhode Island,41.7962409,-71.5992372
3780,Sønderborg Airport,Afghanistan,54.9624312,9.794377061926596
3781,Siegerland Airport,Papua New Guinea,50.7077183,8.0832824
3782,Springfield–Branson National Airport,Khanty-Mansi Autonomous Okrug,37.24298375,-93.3889140611615
3783,Springfield–Beckley Municipal Airport,Denmark,39.840259700000004,-83.84114433911678
3784,PAF Base Mushaf,North Rhine-Westphalia,51.4781796,7.5542336
3785,Sagarai Airport,Missouri,38.7604815,-92.5617875
3786,Sangapi Airport,Ohio,40.2253569,-82.6881395
3787,Sangley Point Airport,Pakistan,14.5121499,121.02204702064273
3788,San Ignacio Airfield,Papua New Guinea,27.2966,-112.9382
3789,Rizhao Shanzihe Airport,Yemen,16.3471243,47.8915271
3790,Rajahmundry Airport,Shandong,17.10540125,81.81846499072682
3791,Rajbiraj Airport,Andhra Pradesh,26.5100157,86.7375633
3792,Shah Makhdum Airport,Nepal,24.4383532,88.61429535049739
3793,Rajouri Airport,Bangladesh,33.3775715,74.31531414763674
3794,Rijeka Airport,Jammu and Kashmir,45.2167594,14.570962120153673
3795,Logroño–Agoncillo Airport,Croatia,42.4604569,-2.3210162142885205
3796,Marinda Airport,La Rioja,-0.42865185,130.773097135306
3797,Rafsanjan Airport,Indonesia,30.299212349999998,56.050223941202766
3798,Aratika-Nord Airport,Iran,-15.4861066,-145.4698939
3799,Knox County Regional Airport,Tuamotus,44.059992,-69.098376
3800,Roskilde Airport,Maine,55.585670750000006,12.132982169387502
3801,Rock Hill/York County Airport,Denmark,34.9870886,-81.057299
3802,Rokot Airport,South Carolina,-2.1000828499999997,99.70490075919005
3803,Aransas County Airport,Indonesia,28.0869591,-97.0447121
3804,Robert S. Kerr Airport,Texas,35.019388,-94.6203052
3805,Rock Springs–Sweetwater County Airport,Oklahoma,41.59507585,-109.06842143015916
3806,Dongola Airport,Papua New Guinea,19.1533534,30.43057893663059
3807,Hamad International Airport,Ukraine,25.27463735,51.606805357441274
3808,Doini Island Airport,Lower Normandy,48.953684499999994,-0.573365358805311
3809,Donetsk International Airport,Dominica,48.0713952,37.74079599426868
3810,Deauville – Saint-Gatien Airport,Guatemala,49.3655447,0.15534253615216942
3811,Douglas–Charles Airport,Papua New Guinea,15.546485449999999,-61.302080403796325
3812,Dos Lagunas Airport,Nepal,17.6924717,-89.5259013
3813,Dorobisoro Airstrip,Burkina Faso,12.0753083,-1.6880314
3814,Dolpa Airport,Papua New Guinea,28.9866205,82.81817303792977
3815,Dori Airport,Mato Grosso do Sul,14.0261569,-0.0650342
3816,Dios Airport,Delaware,16.050589,-16.459893985476125
3817,Dourados Airport,Western Australia,-22.2010262,-54.92647138750064
3818,Dover Air Force Base,Shandong,39.1295013,-75.4660034
3819,Dongara Airport,Illinois,-29.293713,114.9266788
3820,Dongying Shengli Airport,Timaukel,37.5057982,118.78723811584499
3821,DuPage Airport,Upper Normandy,41.977984899999996,-87.90932141282806
3822,Pampa Guanaco Airport,Utah,-54.0504556,-68.8040964
3823,Dieppe - Saint-Aubin Airport,Philippines,49.8845063,1.083782458422879
3824,Michael Army Airfield,Tasmania,40.1994019,-112.9369965
3825,Amery Municipal Airport,Sichuan,45.28354435,-92.37392798721727
3826,Amahai Airport,Guyana,-3.3478518499999996,128.92746328743664
3827,Hongyuan Airport,Oregon,32.53671375,102.35039679795702
3828,Aishalton Airport,Georgia,2.47497975,-59.31996087088356
3829,Ashland Municipal Airport,Sardinia,42.1887498,-122.6565886
3830,Athens Ben Epps Airport,Honduras,33.9487053,-83.32973997812988
3831,Alghero-Fertilia Airport,Morocco,40.63087935,8.288375274221512
3832,Ahuas Airport,Oman,15.469935450000001,-84.3524981174213
3833,Cherif Al Idrissi Airport,Madagascar,-18.9249604,46.4416422
3834,Saih Rawl Airport,Rhône-Alpes,45.3175313,5.721294352585611
3835,Ambatolahy Airport,Nebraska,-20.0153265,45.5375864
3836,Alpe d'Huez Airport,Ailinglaplap Atoll,7.412519,168.7316327
3837,Alliance Municipal Airport,Indiana,42.0575902,-102.8102511
3838,Ailinglaplap Airok Airport,Papua New Guinea,7.2795624,168.825688894589
3839,Anderson Municipal Airport,São Paulo,40.10776265,-85.6101306392725
3840,Aiome Airport,Central African Republic,-5.1389248,144.73305018194097
3841,Assis Airport,Papua New Guinea,-22.638748399999997,-50.4533059273575
3842,Yalinga Airport,Djibouti,6.521706,23.2605938
3843,Aiambak Airport,South Carolina,-7.344466300000001,141.26870565553878
3844,Ali-Sabieh Airport,Panama,11.1469003,42.7203944
3845,Chattanooga Metropolitan Airport,South Korea,35.0323918,-85.20163697130732
3846,Chilas Airport,Liaoning,35.4266262,74.0862815
3847,Christchurch International Airport,Peru,-43.4847958,172.53575429898345
3848,Jinhae Airport,Illinois,35.141201,128.6959991
3849,Chaoyang Airport,Zimbabwe,41.5383476,120.4343228
3850,Chachapoyas Airport,Oklahoma,-6.2073455,-77.853625
3851,Chipinge Airport,Idaho,-20.2042729,32.6261647
3852,Chickasha Municipal Airport,Peru,35.096175,-97.9664337
3853,Challis Airport,South Korea,44.5240137,-114.21713945203771
3854,Tnte. FAP Jaime Montreuil Morales Airport,Virginia,-9.15039295,-78.52487438663762
3855,Jeonju Airport,Alaska,35.834144,127.1337335
3856,Charlottesville–Albemarle Airport,Greece,38.1410056,-78.45246606357
3857,Circle Hot Springs Airport,Centre-Val de Loire,65.48552135,-144.61840090932276
3858,Chania International Airport,South Carolina,35.5318488,24.14733327818378
3859,"Châteauroux-Centre ""Marcel Dassault"" Airport",New Zealand,46.8645394,1.7315408188146701
3860,Charleston International Airport,Alaska,32.89929845,-80.03946503050427
3861,Charleston Air Force Base,Portugal,32.8995682,-80.031016
3862,Chatham Islands / Tuuta Airport,Panama,-43.813453949999996,-176.47291882081498
3863,Chuathbaluk Airport,Taro Island,61.5791016,-159.2160034
3864,Chaves Airport,Oregon,41.72190735,-7.462896580544049
3865,"Changuinola ""Capitán Manuel Niño"" International Airport",Lazio,41.9808038,12.7662312
3866,Uşak Airport,Cuba,38.684626949999995,29.46827933878209
3867,Ust-Nera Airport,Florida,64.5505545,143.11651000613017
3868,Sancti Spíritus Airport,Philippines,21.9686403,-79.4449459
3869,Northeast Florida Regional Airport,Zimbabwe,29.960961349999998,-81.34234523297306
3870,Francisco B. Reyes Airport,Queensland,12.12100695,120.09586682548013
3871,Mutare Airport,Netherlands,-18.9969814,32.62719201753194
3872,Muttaburra Airport,Northern Territory,-22.5856034,144.5290095
3873,Soesterberg Air Base,Lesotho,-29.6039267,28.3350193
3874,Nutwood Downs Airport,Thailand,-15.8083904,134.1462010899545
3875,Quthing Airport,Finland,-30.4077934,27.6935858
3876,Udon Thani International Airport,Marshall Islands,17.3867791,102.7775596
3877,Utti Airport,Mississippi,60.8968577,26.9338175
3878,Utirik Airport,South Africa,11.2223226,169.85190447841075
3879,Tunica Municipal Airport,Alaska,34.685394,-90.3494151161034
3880,Upington Airport,Thailand,-28.402321649999998,21.26184974679161
3881,Indian Mountain LRRS Airport,Komi Republic,63.9881421,54.3326073
3882,U-Tapao International Airport,South Africa,-28.8166236,24.991639
3883,Ust-Tsilma Airport,Panama,65.4351034,52.1999397
3884,Mthatha Airport,South Africa,-31.54803835,28.67443780788585
3885,Jerry Tyler Memorial Airport,Queensland,41.8354002,-86.225970125
3886,Darnley Island Airport,Alaska,-9.579059099999998,143.7795861716625
3887,Nelson Lagoon Airport,Yunnan,56.007485,-161.1669808
3888,Ninglang Luguhu Airport,Khabarovsk Krai,51.6312684,136.121524
3889,Nikolayevsk-on-Amur Airport,Western Australia,53.15283065,140.6588219872766
3890,Norfolk Island Airport,Eureka,-29.04165755,167.93946074308155
3891,Nullagine Airport,Democratic Republic of the Congo,-21.9092007,120.1957515
3892,Kneeland Airport,South Africa,40.7192,-123.9276
3893,N'Dolo Airport,Western Australia,-4.3267726,15.3280693
3894,Nelspruit Airport,Xinjiang,-25.499757,30.914385011626656
3895,Nicholson Airport,State of Mexico,39.1659,-80.650806
3896,Xinyuan Nalati Airport,Ukraine,43.42954185,83.3735424344862
3897,Santa Lucía Air Force Base Num 1,Uzbekistan,41.32373,63.9528098
3898,Mykolaiv International Airport,Daman and Diu,47.056992,31.919305200021185
3899,Namangan Airport,Exuma Islands,40.98409045,71.56282024945322
3900,Daman Airport,Alaska,20.4347853,72.8431073
3901,Norman's Cay Airport,Noonu,24.59807545,-76.81803288300762
3902,Nightmute Airport,Panama,60.46984675,-164.70296523136636
3903,Maafaru International Airport,Alberta,5.8188779,73.46999476916139
3904,St. Clair County International Airport,Alaska,42.9109722,-82.5288611
3905,Point Hope Airport,South Dakota,68.35007250000001,-166.79767097209708
3906,Philip Airport,Queensland,17.53876125,-88.30696911901933
3907,The Monument Airport,Fiji,-21.80924245,139.9215968643398
3908,Pacific Harbour Airport,Thailand,-18.2540947,178.0485894973775
3909,Phitsanulok Airport,Tennessee,16.7812151,100.27905861581468
3910,Henry County Airport,South Africa,36.3417248,-88.3817119
3911,Hendrik Van Eck Airport,Arizona,-23.9373224,31.153847
3912,Phoenix Sky Harbor International Airport,Thailand,33.43290795,-112.00942180184659
3913,Phetchabun Airport,Illinois,16.6758588,101.1905078
3914,General Wayne A. Downing Peoria International Airport,Laurel,40.663852750000004,-89.69072880752904
3915,Hattiesburg–Laurel Regional Airport,British Overseas Territory,31.4672,-89.3363366
3916,Pine Cay Airport,Clearwater,21.87481975,-72.0916582724344
3917,St. Pete–Clearwater International Airport,Taiwan,23.59829785,120.83536313817521
3918,Pingtung South Airport,Idaho,22.677978799999998,120.46119418348829
3919,Pocatello Regional Airport,Scotland,42.9074805,-112.5928392860736
3920,Glasgow Prestwick Airport,Paraguay,55.50230535,-4.577596602973978
3921,Carlos Miguel Jiménez Airport,Georgia,32.3293809,-83.1137366
3922,Island Lake Airport,Michigan,53.8572006,-94.6536026
3923,Yiwu Airport,Garden Hill,29.34365275,120.029432204102
3924,Jasper Airport,Zhejiang,52.9973849,-118.06076597681866
3925,Fort Liard Airport,Alberta,60.23598605,-123.47007861169466
3926,Saint-Jean Airport,Northwest Territories,35.7689626,-115.32883489636832
3927,Hinton/Jasper-Hinton Airport,Quebec,53.3214645,-117.7533597
3928,Samjiyon Airport,Alberta,41.90659475,128.4101275564893
3929,Stephenville International Airport,North Korea,40.3736611,127.0870417
3930,Kamloops Airport,Newfoundland and Labrador,50.70379125,-120.44790594917657
3931,Collins Bay Airport,British Columbia,58.2360992,-103.6780014
3932,Kincardine Municipal Airport,Saskatchewan,55.5321257,-106.1412243
3933,Knee Lake Airport,Ontario,54.9152985,-94.7981033
3934,Region of Waterloo International Airport,Manitoba,43.460392350000006,-80.38425060606662
3935,Kangirsuk Airport,Cambridge,60.02742565,-69.9997962754152
3936,Yingkou Lanqi Airport,Quebec,40.5416088,122.3508481
3937,Key Lake Airport,Liaoning,57.2560997,-105.6179962
3938,Kitkatla Water Aerodrome,Saskatchewan,55.5321257,-106.1412243
3939,Schefferville Airport,British Columbia,54.80828395,-66.80872002095887
3940,Yakima Air Terminal,Quebec,46.566810149999995,-120.53679819122016
3941,Chan Gurney Municipal Airport,Washington,42.914353399999996,-97.38733774999668
3942,Marmul Airport,Bosnia and Herzegovina,18.13786865,55.180687551897606
3943,Mostar Airport,Romania,43.281888800000004,17.843903769578425
3944,Oradea International Airport,Omsk Oblast,47.027019249999995,21.89953853470877
3945,Omsk Tsentralny Airport,Cambodia,13.5066394,104.869423
3946,Thbeng Meanchey Airport,Minnesota,13.7553496,104.9703685
3947,Winona Municipal Airport,Papua New Guinea,44.077317449999995,-91.70741795918256
3948,Ononge Airport,Namibia,-23.2335499,17.3231107
3949,Ondangwa Airport,Solomon Islands,-17.8789414,15.9525923
3950,Matsu Beigan Airport,New Zealand,26.2245093,120.00171496878494
3951,Mount Full Stop Airport,Papua New Guinea,-2.1579326500000002,-79.88330125961107
3952,Macau International Airport,Northern Territory,22.149929,113.58936075620144
3953,Milford Sound Airport,Niger,-44.67391965,167.92485953395476
3954,Manguna Airport,Oregon,10.83537415,122.49449462645973
3955,Manners Creek Airport,Colombia,-22.09844175,137.98517638728612
3956,Maradi Airport,Zambia,13.5006887,7.1204215
3957,Rogue Valley International–Medford Airport,Virginia,42.3727441,-122.87342921752662
3958,Miraflores Airport,Mozambique,8.3388053,-78.13159316937171
3959,Mfuwe Airport,Rhône-Alpes,-13.25844945,31.942538023042175
3960,Accomack County Airport,Yemen,37.64691175,-75.76022473099388
3961,Magaruque Airport,Papua New Guinea,-21.9671941,35.424792786496866
3962,Méribel Altiport,Nicaragua,45.404793,6.5784458
3963,Mayfa'ah Airport,South Australia,-30.5343665,135.6301212
3964,Meselia Airport,Indiana,40.3270127,-86.1746933
3965,Augusto C. Sandino International Airport,Bolivia,12.14039905,-86.168755740802
3966,Mount Gambier Airport,Georgia,-37.74632345,140.78467447439613
3967,Michigan City Municipal Airport,Paraná,41.703682,-86.82005524256749
3968,Bongo Airport,Alaska,-0.1404604,25.3955448
3969,Big Lake Airport,Maine,61.5352778,-149.8119444
3970,Bangor International Airport,Arizona,44.8072619,-68.81941486105113
3971,Bagdad Airport,Central African Republic,34.5928997,-113.1719641
3972,Bangassou Airport,Rio Grande do Sul,4.78594655,22.780145670886974
3973,Bento Gonçalves Airport,Iraq,-29.14753025,-51.54026287631262
3974,Baghdad International Airport,Rio Grande do Sul,33.262539,44.234577
3975,Comandante Gustavo Kraemer Airport,Bergamo,-31.39157535,-54.11300358340456
3976,Il Caravaggio International Airport,Portugal,45.670959249999996,9.698763470149192
3977,Braga Airport,Ecuador,41.587031,-8.4420428
3978,Los Perales Airport,Maine,-0.60798055,-80.40278749691838
3979,Hancock County-Bar Harbor Airport,Northern Ireland,44.4500096,-68.3621240886538
3980,George Best Belfast City Airport,New Zealand,54.620329350000006,-5.869819381345107
3981,Woodbourne Airport,Colombia,-41.5173269,173.86936070762806
3982,Bahía Cupica Airport,Honduras,15.2572432,-86.0755145
3983,Brus Laguna Airport,Saudi Arabia,15.7618372,-84.5428512
3984,Bisha Domestic Airport,Buenos Aires,19.9874193,42.623489
3985,Comandante Espora Airport,Gujarat,-34.7262357,-58.5003083
3986,Bhuj Airport,Uzbekistan,23.275686800000003,69.66374549345942
3987,Kelafo Airport,Shanxi,5.6570001,44.3499985
3988,Lakefield Airport,Venezuela,40.4844475,-84.5596427293674
3989,Linfen Qiaoli Airport,Louisiana,36.14171505,111.6392349111884
3990,La Fría Airport,Togo,10.3515213,-13.5691599
3991,Lafayette Regional Airport,New York,30.203161700000003,-91.98991065628175
3992,Lomé–Tokoin Airport,California,6.1669392,1.2505146
3993,LaGuardia Airport,Georgia,40.7757145,-73.87336398511545
3994,Long Beach Airport,Oregon,33.816832950000006,-118.15341241193414
3995,LaGrange Callaway Airport,Western Australia,33.0087359,-85.072439
3996,La Grande/Union County Airport,Arizona,45.2891675,-118.00772054151332
3997,Lake Gregory Airport,Belgium,25.27918445,-76.32368939425518
3998,Laguna Army Airfield,South Australia,32.8562592,-114.39084299704555
3999,Liège Airport,Long Island,50.6383881,5.440759567102198
4000,Leigh Creek Airport,Kedah,-30.599031949999997,138.43194572234927
4001,Deadman's Cay Airport,Sarawak,23.1785489,-75.0883369563434
4002,Langkawi International Airport,Papua New Guinea,6.33110565,99.72950623471355
4003,Long Lellang Airport,Papua New Guinea,3.421294,115.1527978
4004,Laiagam Airport,Lower Saxony,52.8398531,9.075962
4005,Linga Linga Airport,Philippines,12.7503486,122.7312101
4006,Langeoog Airport,Ecuador,53.74263525,7.492505678896432
4007,Kelani River-Peliyagoda Waterdrome,Kenya,1.4419683,38.4313975
4008,Kiffa Airport,Sri Lanka,16.5888006,-11.408748291581658
4009,Fortescue Dave Forrest Airport,Mauritania,-22.29124225,119.43834860371055
4010,Kalkgurung Airport,Western Australia,-25.2303005,121.0187246
4011,Kirby Lake Airport,Northern Territory,55.3555984,-110.637001
4012,False Pass Airport,Alberta,54.8483999,-163.4085419
4013,Kastamonu Airport,Alaska,41.314197449999995,33.79744954197792
4014,Kananga Airport,Turkey,-5.9008243,22.4741238
4015,Konge Airport,Democratic Republic of the Congo,-6.22432205,147.21515933056276
4016,Kingscote Airport,Papua New Guinea,-35.71409045,137.5230169675114
4017,Khrabrovo Airport,South Australia,54.889713400000005,20.58771272761431
4018,Kaghau Airport,Kaliningrad Oblast,54.7293041,21.1489473
4019,Sary-Arka Airport,Solomon Islands,49.67517875,73.33885815325294
4020,Kédougou Airport,Kazakhstan,12.57237625,-12.220041858726887
4021,Yongai Airport,Senegal,14.4750607,-14.4529612
4022,Kalgoorlie-Boulder Airport,Papua New Guinea,-30.78775205,121.45566353087348
4023,Karonga Airport,Western Australia,-9.9535704,33.8930016
4024,Port St. Johns Airport,Indonesia,-31.60614,29.5216551
4025,Joinville-Lauro Carneiro de Loyola Airport,South Africa,-26.224425150000002,-48.798947348622306
4026,Doris Lake Aerodrome,Santa Catarina,-34.350581399999996,21.427961470095685
4027,Yoshkar-Ola Airport,Nunavut,56.705172000000005,47.895918909062864
4028,Jolo Airport,Mari El,6.0536767000000005,121.01273587744132
4029,Njombe Airport,Philippines,-9.3588371,34.77796910746214
4030,Josephstaal Airport,Tanzania,-6.5247123,35.7878438
4031,Yakubu Gowon Airport,Papua New Guinea,9.639801250000001,8.869082022315332
4032,Joliet Regional Airport,Nigeria,41.5187397,-88.17500652064535
4033,Presidente Castro Pinto International Airport,Illinois,-7.148927349999999,-34.95029841504456
4034,José Coleto Airport,Paraíba,-7.1219366,-36.7246845
4035,Qaarsut Airport,Rondônia,70.7342306,-52.6962028
4036,Jaqué Airport,Greenland,7.5177798,-78.1572037
4037,Kalaeloa Airport,Panama,21.30863315,-158.07260091830352
4038,Veer Surendra Sai Airport,Hawaii,21.91641275,84.05023353825013
4039,Jorhat Airport,Odisha,26.72934295,94.1720966824326
4040,Inta Airport,Belize,66.0552978,60.11275700200369
4041,Independence Airport,Ningxia,16.53494845,-88.44043658677103
4042,Yinchuan Hedong International Airport,Indiana,40.3270127,-86.1746933
4043,Indianapolis International Airport,Mozambique,39.7162533,-86.29508388539975
4044,Chinde Airport,Algeria,-18.5896203,36.44887024437994
4045,In Guezzam Airport,Mozambique,19.56220325,5.751803205857318
4046,Inhambane Airport,Serbia,-22.0167391,35.3133958796096
4047,Niš Constantine the Great Airport,Queensland,43.336109,21.857340212078622
4048,Injune Airport,Texas,-25.8526452,148.5518976
4049,Winkler County Airport,Minnesota,31.7765513,-103.20413091112106
4050,Falls International Airport,South Australia,48.5660857,-93.40407237224197
4051,Innamincka Airport,Austria,-27.7024054,140.736471
4052,Innsbruck Airport,Democratic Republic of the Congo,47.2597258,11.341870474999986
4053,Inongo Airport,Ireland,-1.94713965,18.282769476435583
4054,Inisheer Aerodrome,Nevada,53.06433765,-9.510315177443115
4055,Hillenbrand Industries Airport,British Overseas Territory,,
4056,Hill City Municipal Airport,Vimmerby,39.3765724,-99.8324
4057,Hulunbuir Hailar Airport,West Virginia,49.207543799999996,119.82756801822926
4058,Saint Helena Airport,Inner Mongolia,-15.95999335,-5.645566038483502
4059,Hultsfred-Vimmerby Airport,California,36.7014631,-118.7559974
4060,Wheeling Ohio County Airport,Western Australia,40.17411275,-80.6423412587373
4061,Ulanhot Airport,Michigan,46.2007232,121.99842281392633
4062,Hollister Municipal Airport,Montana,36.897136200000006,-121.41385315149665
4063,Hillside Airport,Indonesia,38.8220407,-94.6097761
4064,Park Township Airport,Killeen,42.7963983,-86.16106485170491
4065,Helena Regional Airport,Tasmania,46.6063969,-111.98274447010309
4066,Halim Perdanakusuma International Airport,Victoria,-36.5986096,144.6780052
4067,Hood Army Airfield,Queensland,31.138845850000003,-97.71504863398502
4068,St Helens Airport,South Africa,-41.3373164,148.28402201707087
4069,Hamilton Airport,New Zealand,-37.6486646,142.0607061
4070,Helenvale Airport,Khanty-Mansi Autonomous Okrug,-15.6860941,145.2188078
4071,Hluhluwe Airport,Egypt,-28.01605505,32.27510193785516
4072,Hamilton Airport,Algeria,-37.6486646,142.0607061
4073,Khanty-Mansiysk Airport,Northern Territory,61.02895515,69.09494444589623
4074,Boigu Island Airport,Burundi,-9.23271935,142.21820563259044
4075,Gitega Airport,Florida,-3.4181064,29.913290549949743
4076,Winter Haven's Gilbert Airport,Guinea,10.7226226,-10.7083587
4077,Rio de Janeiro–Galeão International Airport,Pakistan,30.3308401,71.247499
4078,Siguiri Airport,Gabon,11.400282950000001,-9.188008508900715
4079,Gilgit Airport,Colombia,35.9188598,74.3335016473025
4080,Miele Mimbale Airport,New Zealand,-41.5000831,172.8344077
4081,Santiago Vila Airport,Tanzania,4.27523975,-74.79687909175178
4082,Gisborne Airport,Sri Lanka,-38.6639081,177.97828688661417
4083,Geita Airport,South Africa,-2.81293235,32.17229471007252
4084,Sigiriya Airport,Saudi Arabia,7.9578240000000005,80.72975073884973
4085,Giyani Airport,Honduras,-23.282815550000002,30.649513125158514
4086,Jizan Regional Airport,Algeria,28.0000272,2.9999825
4087,Forrest Airport,New South Wales,-30.83714895,128.11741182431203
4088,Forster (Wallis Island) Airport,Gabon,-32.2026029,152.4827483
4089,Fougamou Airport,Liberia,-1.2722954,10.6121072
4090,Foya Airport,Grand Bahama,8.3557615,-10.2274232
4091,Grand Bahama International Airport,Florida,26.556512750000003,-78.6955864137168
4092,St. Lucie County International Airport,Florida,27.49413195,-80.36605600629134
4093,Perry-Foley Airport,Hessen,30.070649250000002,-83.578345976692
4094,Frankfurt Airport,New South Wales,50.0229437,8.524938151916214
4095,Forbes Airport,São Paulo,-33.3620717,147.92774402623036
4096,Franca Airport,Washington,4.3130527999999995,-52.133573607074794
4097,Friday Harbor Airport,Isabel Province,48.5236309,-123.0251061580843
4098,Fera Airport,New York,-8.1072203,159.577103
4099,Republic Airport,Indiana,40.730816649999994,-73.41734011245941
4100,French Lick Municipal Airport,Kansas,38.5064438,-86.6352688
4101,Marshall Army Airfield,Seychelles,-4.6574977,55.4540146
4102,Frégate Island Airport,Emilia-Romagna,-4.582146,55.94454596989684
4103,Turukhansk Airport,Krasnoyarsk Krai,65.7986628,87.9296117
4104,P.R. Mphephu Airport,South Africa,-28.8166236,24.991639
4105,Tahoua Airport,Niger,14.8793756,5.2688648
4106,Tirana International Airport Nënë Tereza,Albania,41.414079799999996,19.71964805931863
4107,Tibú Airport,Colombia,8.631475550000001,-72.73192370904502
4108,Tinak Airport,Arno Atoll,7.1333333,171.9166667
4109,Abdelhafid Boussouf Bou Chekif Airport,Algeria,28.0000272,2.9999825
4110,Tippi Airport,Ethiopia,10.2116702,38.6521203
4111,Ta'if Regional Airport,Saudi Arabia,21.4824729,40.547501
4112,Tingwon Airport,Papua New Guinea,-5.6816069,144.2489081
4113,Tikehau Airport,Tuamotus,-15.119641699999999,-148.2316229315307
4114,Tarinkot Airport,Afghanistan,32.6072695,65.8652107
4115,Tijuana International Airport,Baja California,32.54290785,-116.9719292115038
4116,Tinker Air Force Base,Oklahoma,35.4117548,-97.39079739063683
4117,Cheadle Airport,Alberta,51.0574989,-113.6240005
4118,Mozes Kilangin Airport,Timika,-4.5241931,136.8742493546016
4119,Tindouf Airport,Algeria,27.7013849,-8.1672199951581
4120,Tilin Airport,Myanmar,21.6998823,94.0948139
4121,Tan Son Nhat International Airport,Papua New Guinea,-5.6816069,144.2489081
4122,St George Airport,Philippines,-28.052005700000002,148.59868091576283
4123,Shay Gap Airport,Baja California Sur,-20.4246998,120.1409988
4124,Sangkimah Airport,Vietnam,0.38430405,117.54276690525161
4125,Sugar Land Regional Airport,Queensland,29.62238065,-95.65552282265168
4126,Stuttgart Municipal Airport,Western Australia,34.5987757,-91.5740338
4127,St. George Regional Airport,Indonesia,37.0342442,-113.50901654550276
4128,Sierra Grande Airport,Sugar Land,-41.58834895,-65.33938451792557
4129,Saginaw Seaplane Base,Arkansas,56.8861111,-134.1583333
4130,Songea Airport,Utah,-10.681201999999999,35.58229060047468
4131,Skagway Airport,Río Negro,59.4592351,-135.31835937230213
4132,Songkhla Airport,Alaska,7.1868551,100.6058516
4133,Shanghai Hongqiao International Airport,Tanzania,31.197736,121.33456573603857
4134,Nakashibetsu Airport,Alaska,43.576615000000004,144.95758585625597
4135,Shire Airport,Thailand,30.3588511,-91.0387577
4136,Shenandoah Valley Regional Airport,Hokkaido,38.26252605,-78.8999640708124
4137,Shenyang Taoxian International Airport,Ethiopia,41.634639050000004,123.48122250861894
4138,Ras Al Khaimah International Airport,Wyoming,25.61300075,55.938707591709445
4139,Kairuku Airport,United Arab Emirates,-8.8170001,146.5243833
4140,Reykjavík Airport,Papua New Guinea,64.129393,-21.940944455147573
4141,Rockwood Municipal Airport,Iceland,35.9225719,-84.68955625333868
4142,Rokeby Airport,Tennessee,42.810397,-81.8348464
4143,Shigatse Peace Airport,Queensland,29.3504592,89.31859690509137
4144,Richland Airport,Tibet Autonomous Region,46.30361055,-119.30409421518716
4145,Rostock–Laage Airport,Washington,53.919142750000006,12.276204371080205
